Symbol,BXD1,BXD2,BXD6,BXD8,BXD9,BXD11,BXD12,BXD13,BXD14,BXD16,BXD18,BXD19,BXD23,BXD27,BXD28,BXD29,BXD31,BXD33,BXD36,BXD40,BXD42
D2Ertd145e,6.933917138,6.692782631,6.792608606,6.889396207,6.816691398,7.124857489,6.872909695,6.955188348,6.807467597,6.905451323,6.842603443,6.967232991,6.803972263,6.933969723,6.85398518,6.897785301,7.050015137,6.819644052,6.726177843,6.832725785,6.80475717
D2Ertd217e,7.898161572,8.094897234,8.471047822,8.150242426,7.998931723,7.816180603,8.169000584,8.011133181,7.946246885,8.019624387,8.253640172,7.516101815,8.219693406,8.041528439,8.22388298,7.941841453,7.786753005,8.007122229,7.944015048,7.605294835,6.961978761
D2Ertd391e,8.495105547,8.27771418,8.746088054,8.460305934,8.557431006,7.841246893,8.544409768,8.67086098,8.429096734,8.422304867,8.745692259,8.503739279,8.557431006,8.5476663,8.5476663,8.47834292,8.477038554,8.5370666535,8.819009343,8.243758704,8.510819698
D2Ertd435e,7.760936494,7.607777437,7.585079545,6.600195004,7.448651406,7.042398186,6.93534991,7.707279679,7.598982713,6.936829697,6.702737244,7.001761016,7.059385198,6.867330009,6.920247273,6.646068238,7.607415949,7.5559778955,6.612721869,6.924275779,6.716064982
D2Ertd750e,7.507084530999999,7.406465546,7.428466515333334,7.28214795,7.451561671333333,7.226116999333333,7.191251507,7.391267544333334,7.375556090666667,7.1883409223333325,7.272220960333333,7.0747996529999995,7.227890088666666,7.332336622333334,7.302099695,7.419134185666667,7.375150588666667,7.296972157500001,7.422281792333333,7.283910803,6.919771531666666
D2Wsu81e,7.430036417,7.187130877,7.522846653,7.417416113,7.270681961,6.899028144,7.140509513,7.385355239,7.447837832,7.095605334,7.288069205,6.902532941,7.261682818,7.305509352,7.37062829,7.192234302,7.246934049,7.199926510999999,7.272461785,7.203197356,6.751941205
D330001D04Rik,7.93894234,8.240869778,8.241762486,7.93566575,8.187125134,8.05480316,8.162766314,7.579482052,8.052655044,8.094897234,8.122215637,8.620803242,7.960404992,8.068923728,8.049162933,8.125367176,7.794714523,7.9320374125,8.064288515,7.841246893,8.594977708
D330001F17Rik,8.483073701,8.474744221666667,8.545875474,8.443710712,8.528336401666667,8.473816819,8.618216254,8.704178192,8.406559635666666,8.612099169666667,8.687042228666668,8.700650884666667,8.582999368333333,8.705605054333333,8.584979274666667,8.501427196,8.424029483333333,8.764062771999999,8.659363442666667,8.362751884666666,8.823589343333333
D330001F19Rik,6.5748101,6.872352643,6.953099615,8.308001225,7.112237284,8.110354377,6.707746729,6.642432138,8.103597955,6.847135913,6.85890422,7.242617922,6.919055116,6.731088828,6.946446227,8.338060092,8.146279362,6.8684182725,7.662399769,7.561614315,8.255760773
D330004C03Rik,6.478236568,6.652396641,6.635343756,7.610970202,6.662175504,7.273575841,6.534085034,6.524700309,7.405463435,6.76219016,6.682447947,6.671322044,6.725576178,6.497232726,6.972630317,7.357353123,7.618038997,6.5915040785,7.474045566,7.140002376,6.963309041
D330006D04Rik,7.250386742,7.410930858,7.606901932,7.386915504,7.297196415,7.437656068,7.222933723,6.866176463,7.936154273,7.433605715,7.487945152,8.138454823,7.397407675,7.31289994,7.552265318,7.863774936,7.673134732,7.3865965355,7.49017932,7.442643469,7.596757285
D330008I21Rik,8.809237255,10.80805937,8.900673324,8.198197048,10.26083281,9.997227712,9.308825431,9.077318948,8.539162344,10.48252389,9.186548222,10.53729737,9.753046403,9.309580025,8.932506198,7.958216337,7.813979419,9.9906607235,8.580139833,9.797972574,9.226069409
D330012P07Rik,6.872020419,6.742648465,7.261336761,7.286288003,6.76448892,7.168389317,6.798649121,6.792329766,7.631826061,7.123165546,6.951417224,7.020801327,6.843440649,6.652062486,7.071132014,7.461645546,7.427835567,6.8022841025,7.1931272,6.831280753,6.770888774
D330016G23Rik,7.158329011,7.233866199,6.94357527,6.971861548,7.081229883,7.003033302,7.060355076,6.911559484,6.991855235,7.145935372,7.163666459,7.067137622,7.134331906,7.003659879,7.308000886,7.032200381,7.005501109,7.054582228999999,7.081784473,6.808473279,7.022220444
D330017P12Rik,7.649593287,8.845223023,7.803242451,7.464591145,8.416259159,8.149336718,7.796173987,7.502950678,7.930164238,8.131869341,7.565157996,8.251040578,7.809414032,7.665314077,7.571188199,7.562030818,7.365639023,7.639703411499999,7.729486691,7.738738735,7.539695532
D330021K19Rik,6.602774211,6.72312821,6.928517994,6.890713866,6.805347089,6.838957095,6.801426577,6.930844068,6.868632685,6.811147452,6.762911682,6.870673685,6.8659193,6.906980608,6.81209006,7.042036592,6.964710541,6.744032376,6.873174438,6.71731297,7.163572972
D330022H12Rik,6.8387186,7.025118029,7.010450637,6.906598537,7.117238083,7.145765114,6.987584327,7.035540934,6.983759239,6.875026334,6.943933501,6.977315197,7.224353014,7.093626088,7.108795023,6.945929106,6.987098257,6.914070074,7.083916043,6.958619628,6.843342293
D330023A14Rik,7.459988727,7.451922964,7.558960241,7.69642957,7.383353901,7.33405963,7.732419967,7.556537059,7.660757787,7.63866321,7.690603701,7.348182924,7.672922747,7.601918442,7.504243067,7.521041588,7.410766717,7.5653120405,7.47104989,7.565375272,7.46820124
D330023K18Rik,7.517890932,7.947916005,8.219693406,7.437513845,7.718968314,7.797859181,7.977176907,7.682006719,7.622236325,7.855241346,8.104775346,7.86449834,7.578171128,7.953291799,7.83888868,7.757945841,7.47565621,8.205691977499999,7.732874169,7.569688382,8.145398156
D330025A21Rik,7.248349579,7.519014826,7.333935101,8.686157757,7.403670883,7.631606924,7.28462483,7.20144989,7.757294533,7.710369923,7.197415137,9.045799523,8.655931525,8.136732005,8.806604893,8.76272057,7.263594173,7.113836451,7.629702965,8.537500568,8.862386304
D330026I07Rik,7.715356655,7.880517208,7.892091025,6.733150952,7.747671551,6.993067401,7.958216337,7.433605715,7.513863723,6.783671978,7.761899346,7.044801263,6.986341747,7.246934049,7.539159318,7.086143084,7.738140294,8.078882008,6.832725785,7.002119531,8.838714558
D330028D13Rik,8.195243032,8.092945026,7.917871271,8.161938248,8.406654863,7.632447038,8.153708123,7.902730484,7.887156468,8.098837104,8.30210518,7.461309613,8.04211792,7.746784825,7.805266311,8.286711824,8.195819305,8.0927814135,8.132156887,7.736279545,7.562748342
D330034M21Rik,7.232469361,7.269462122,7.080500116,6.826111721,7.133477475,6.884741485,7.604509453,7.237638329,7.191953931,6.911199029,7.352178378,6.938525223,7.127037877,7.009967172,7.012908823,6.992968313,7.073854877,7.482464225,6.931200038,6.954535251,7.56592486
D330036A12Rik,6.727242273,6.769248838,6.856770523,6.810074217,6.988493059,6.862602346,6.918136489,6.874042905,7.268922791,6.8111208,6.863541633,6.84066069,7.241253906,6.72661661,6.782511954,7.304605801,6.802132851,6.7855417245,6.998424457,7.126418116,6.792803514
D330037H05Rik,7.3696880765,7.449926915,7.0521080965,7.741053088999999,7.112087928499999,7.839746844,7.3588659485,7.191060453,7.501414505,7.477223147,7.1883574669999994,7.739872936499999,7.414116910500001,7.529314277,7.429290461,7.452916603,7.750259872,7.35524781675,7.52395089,7.447362489,7.8108753305
D330038O06,7.294652083,7.793103611,7.718035725,7.258952765,7.337882107,7.357615756,7.309098204,6.974777733,7.180350339,7.37477083,7.443837882,7.384143377,7.530546947,7.453211861,7.419085413,6.987155378,7.294262402,7.38095501,7.031563595,7.218651394,7.047380394
D330040H18Rik,6.578293773,6.622530728,6.573639873,6.605197143,6.620029064,7.141032599,6.568339527,6.69313875,6.617096857,6.607644043,6.621524415,6.596216373,6.53826849,6.639565761,6.658078608,6.588418451,6.563877939,6.486493736,6.625800372,6.603955578,6.866610182
D330046C14Rik,6.60341232,6.745697047,6.810370413,7.793550006,6.902079032,7.428825586,6.737875151,6.607092148,7.577808807,6.778634014,6.750727596,7.133900347,6.804205103,6.702452861,7.015017986,7.699995734,7.21580798,6.722323462,7.313173001,7.254912093,7.863059704
D330050H21Rik,6.872871195,6.933370397,7.268059618,7.232577644,7.044182249,7.609256785,6.901992928,6.809117579,6.955593112,7.328756568,7.016775869,7.751904376,6.857797582,6.800822072,7.362482778,7.431007534,7.220597249,7.3536220405,7.398037035,6.917226706,8.121626943
D330050I23Rik,7.714445443,7.360450173,7.39790063,7.124775349,7.376181577,7.294897063,7.691075697,7.413693668,7.112429242,7.417261945,7.520689009,6.987790788,7.504915253,7.547157458,7.500498352,7.391936066,7.523866705,7.3022408080000005,7.193434027,7.281623365,7.625213923
D3Ertd194e,10.64021885,10.261166947,10.4127919825,10.491515855,10.18920435,10.5791038645,10.3425699625,10.711182879999999,10.571658710000001,10.2972043875,10.581307445,9.9509744265,10.369735488,10.3647491085,10.3675891545,10.76203593,10.937962185,10.1995339935,10.695521965000001,10.765356409999999,9.6199066955
D3Ertd300e,7.894595796,7.842193152,8.111702319,7.64718889,7.942669891,7.597453743,8.118876718,8.308001225,7.997580342,8.136732005,7.961899932,8.421339335,7.94133866,8.20125526,8.102477132,8.039521396,7.927657055,8.263723044999999,8.017118896,7.57260163,8.29666085
D3Jfr1,8.918072437500001,8.8992882325,8.8315449995,9.075111313499999,8.767922855,8.9659381125,8.913607953,8.79050548,9.105115829,8.9489878685,8.8923885285,8.854895770999999,8.968384742,8.871630989,8.9843529435,9.1647918445,9.1376136785,8.7449636335,8.704325711,8.9116328225,9.0888679015
D3Ucla1,6.818075454,7.05133344,6.745892498,6.674084419,6.885539704,6.954424545,7.090222653,6.719597648,6.395323762,6.754568579,7.380198318,7.047097816,6.449503133,6.512346986,6.600715522,6.715758917,6.798208708,6.8446445765,6.621748731,6.782158488,7.266027596
D430004H20Rik,8.063171649,8.084170784,8.332834901,8.8433231,8.395036622,8.07478243,8.206752857,8.194716766,8.826677568,8.235956101,8.265161427,7.907171573,8.262169661,8.231452522,8.534941017,9.173058534,8.190096708,8.1695854415,8.078486556,8.13275441,7.949967084
D430005F24Rik,6.927883414,7.097268929,7.029051196,6.799194746,6.9470631,7.068284152,6.9842571,6.872765761,6.768128987,7.142943739,7.008468092,7.375776837,7.029051196,7.065224407,7.007740397,6.920420322,6.903187494,6.919005315,6.933730199,6.729122738,6.776103116
D430006A07Rik,6.576307882,6.784902216,6.559410284,7.909171406,6.799907659,7.372551919,6.679059195,6.490159349,8.063483131,6.80688227,6.680749459,6.83497869,6.81988775,6.733988334,6.810074217,8.04211792,7.850211468,6.666679148,7.83491207,7.852359514,8.440090386
D430006K04,7.723598447,7.648987679,7.261807144,7.54542126,7.238113005,7.074724171,7.577459706,7.499675442,7.584863346,7.494406413,7.682199762,7.517720384,7.463036535,7.521205787,7.75999187,7.644471245,7.18055575,7.8591183055,7.000536852,7.127643897,7.33443723
D430007A19Rik,7.095523213,7.23060519,7.647623217,8.146548963,7.085482569,8.151638365,6.916970025,6.77489049,8.250165173,7.463371812,7.091263062,7.328864249,7.256774361,6.956880464,7.555197346,8.223270818,8.130766777,7.0855429415,7.638220276,7.585280577,8.591733924
D430018E03Rik,7.177961155,7.070376483,7.545908689,7.265647836,7.396354132,7.4119654,7.434468836,7.179543372,7.49017932,7.317900481,7.411070958,7.631200499,7.393544989,7.363401108,7.403670883,7.458297567,7.363983942,7.4001700034999995,7.38289332,7.473642483,7.484162601
D430019K11Rik,6.409354081,6.514520533,6.489658581,7.140932775,6.628669775,7.087051211,6.406319019,6.42155167,7.635177944,6.740560045,6.462151471,6.736322142,6.614339462,6.379853996,6.707207317,7.580469537,7.324170352,6.497425573,6.909384357,6.958091137,7.369707708
D430021L16Rik,6.643773127,6.649418219,6.795280379,6.810924069,6.905366254,6.884073155,6.972421833,6.934011767,6.692888354,6.884979191,6.880013869,7.007579914,6.868602155,6.846374195,6.992104623,7.062261795,6.824518059,6.8561490295,6.91010418,6.898843983,7.311277026
D430022H17Rik,8.938212469,9.626705554,9.302281,8.319369799,9.580382774,7.97180156,9.212192703,9.07856927,9.468984113,8.167536885,9.497964733,8.088735335,9.491908789,8.376990576,9.373318906,8.07820881,9.130823591,9.4666541735,8.129362582,9.469921481,9.589578312
D430023I21Rik,6.583064077,6.456864434,6.356066851,6.458868161,6.374085403,6.610582779,6.679878011,6.476690641,6.646647622,6.500575156,6.613362306,6.597027712,6.527295323,6.613856797,6.552630331,6.555624673,6.554380482,6.511416859500001,7.175923706,6.895245065,6.598135007
D430028G21Rik,8.410582251,7.678125433,8.478673272,8.251909601,8.555996704,7.601918442,8.735034644,8.310152952,7.910798277,8.464660771,8.655931525,8.067983225,8.754533917,8.893380758,8.555303235,8.723081878,8.252291104,8.331803681,8.481311944,8.617567049,7.911791419
D430029G22Rik,7.142145296,7.24204911,7.135409959,7.596757285,7.228467437,7.6336839,7.184547651,7.23179074,7.452879285,7.324562675,7.288470854,7.453565855,7.150261968,7.288470854,7.307471807,7.679719755,7.459598243,7.289693060499999,7.582351318,7.379263141,8.233867135
D430030C18Rik,6.76957943,6.953834795,7.024878476,8.395588029,6.691040753,7.238887087,6.883506458,6.762860056,8.503141057,7.04122199,6.86310765,6.820096665,6.893067847,6.921746036,6.944349616,7.283755378,8.200653451,7.023220998,7.138747741,6.982571723,8.473990243
D430030G11Rik,6.922469609,7.074569437,6.851412548,6.898183881,6.708313734,7.462334987,6.783233632,6.552136478,6.967282197,6.992547232,6.839578756,7.863534615,7.070090328,6.539876859,7.054332756,6.869860785,6.951850582,7.0051184175,6.699480739,6.773856103,7.916296594
D430031C12Rik,6.870138928,6.874953537,6.923171459,6.947646763,7.086006329,6.96960976,7.261211329,6.958851409,6.854950679,6.981067932,7.027508236,7.170963824,7.16282009,7.01850524,7.026144596,7.023881251,6.968929438,7.112476324,7.103967598,7.314040835,7.100255066
D430033H22Rik,6.768692421,6.49566277,6.836154175,6.734132138,6.466067738,7.226501591,6.520651261,6.440056511,6.746296068,6.616478325,6.252327666,7.565375272,6.93307706,6.600536079,6.937219056,6.573547105,6.631208462,6.839610428,6.696856339,6.504648032,7.278793335
D430033K12Rik,8.626042327,9.009251678,8.28399909,8.790294756,8.453570242,8.433703076,8.161938248,8.236894868,8.504456188,8.316357743,8.669454286,8.620371262,8.543037139,8.285245208,8.350363935,8.564735705,8.107415628,8.2526845625,8.321316721,8.092635059,8.631679941
D430035B07Rik,7.294016282,7.45027651,7.599918818,8.537138218,7.810647604,8.429500767,7.106655865,7.050093972,8.274904206,7.42311251,7.475324502,7.787632861,7.387639005,7.140100535,7.474412234,8.620026264,8.327784791,7.2693531060000005,8.618262993,8.133066287,8.826677568
D430042L13Rik,7.540293235,7.942669891,8.226359005,7.780061688,8.436978707,7.919618451,8.098837104,7.613184615,7.552811178,8.314347533,8.364120252,7.35526132,7.591836305,7.448488668,8.062328975,7.524431718,7.703869643,8.176950458,7.817133932,7.882478431,7.100179239
D430042O09Rik,8.118642008,8.0203092285,8.238790802,7.80239905,8.15474403,8.176378619,8.056685373,8.2927676315,7.784077234,8.250290038,8.103860426499999,8.177112664500001,8.110435070000001,8.107204244,8.0384136785,8.0054060625,8.1062732165,8.07286173975,8.167672051,8.1025018395,8.3338128875
D430045C01Rik,6.514334703,6.541642242,6.566036041,7.329840692,6.714440882,7.175122393,6.722810254,6.533538195,7.48178144,6.595994766,6.589343254,6.79940056,6.680405122,6.537385587,6.67270333,7.229157232,7.116979285,6.692131971,6.81997718,6.688742301,7.579675463
D430047D06Rik,6.888193606,6.984752348,6.975635042,6.878130656,7.166857269,7.06364039,6.928971186,6.871740973,6.839578756,7.136176133,6.959443948,7.111912855,7.045646249,6.888193606,6.974627015,6.833262544,6.917366611,7.0029997645,6.982125177,7.023223961,7.03118386
D4Bwg1540e,7.131578628,6.8629007955,6.843992538,6.8949232810000005,6.769945536,6.9187021005,7.0492755235,7.1155328964999995,6.9277218640000005,6.945716043,6.963819014,7.0700152880000005,6.879108256,6.7786369959999995,6.909624502,6.899603287,6.854840693,6.96842241025,6.9252326975,6.958422797,6.746177824
D4Ertd196e,10.81826051,10.50828991,10.804045,11.08111764,10.91875847,10.42104606,11.08524651,10.95399093,11.1986977,10.75338497,11.16732693,10.53018407,10.98132091,10.56824131,11.00148368,11.13355064,10.9629872,10.9976884,11.07170995,10.83714039,10.29002965
D4Ertd22e,9.66740964,9.301047284,9.684850612,9.583388939,9.743824535,9.189755092,9.910314595,9.76544801,9.726325794,9.683130007,9.609413979,9.451491642,9.670414843,9.516384334,9.694736743,9.226069409,9.336406999,9.682502785499999,9.810030302,9.51396451,9.479711009
D4Ertd432e,9.169754281,10.128679,10.08136409,9.031802432,10.48966743,10.19320724,9.930101363,9.825726599,9.788781327,9.490005298,9.55652439,10.4743749,10.27596718,9.101958185,9.689061882,10.45237969,10.2703778,10.206422385,9.696286901,10.22622354,9.464585831
D4Ertd681e,6.559279114,6.725073216,6.791466285,7.294514056,6.791492141,7.669736352,6.695392403,6.70231919,6.875332719,7.084455606,6.668173129,6.729673995,6.756732247,6.638334775,6.699401335,6.979863278,7.364678968,6.907124398500001,6.905366254,6.731976104,8.090220664
D4Ertd89e,9.789849468,9.251551521,9.688056538,10.04233301,9.5768007,9.344264134,10.01864068,10.35013086,9.819125442,9.810030302,10.06664449,9.834918919,9.542611958,9.886555221,9.629665611,10.14375331,10.07576978,9.8690777635,9.980144653,9.497484098,10.30650047
D4Wsu114e,9.53002578,9.558422295,10.12365949,9.379072328,9.677704888,9.26975881,9.474063466,9.330472048,9.352369191,9.267873455,9.621035521,9.67367616,9.342628552,9.488566813,9.099349347,9.498380749,9.353248482,9.8707479995,9.555394071,8.957280385,9.114205006
D530007E13Rik,7.47957617,7.781027925,8.143436733,9.328072866,8.495743463,8.747139489,7.556537059,7.692375511,9.633232107,8.245867277,7.882478431,8.507754793,8.211043905,7.348893548,8.342660912,9.463102355,8.974810509,7.8100927505,9.286410902,8.91303833,9.724201245
D530030D03Rik,9.4071324185,9.8443827085,9.5394529495,9.352384731499999,9.6936221965,9.2797078595,9.5200481425,9.377383021,9.2295583325,9.497259603,9.5323400645,9.531691116000001,9.595808288,9.4023312185,9.1579077945,9.26876929,9.1354676035,9.427701920250001,9.377818348,9.644394354,9.516944511
D530033C11Rik,8.638746168,8.345345039,8.454566433,8.411222697,8.199411589,8.395588029,8.387407489,8.191577202,8.153982113,8.361111395,8.361729792,8.321654287,8.46562908,8.316357743,8.47133173,8.036010616,8.154612352,8.443904083,8.163587187,8.014106049,8.319069446
D530037H12Rik,9.063487754,9.36340553,8.614866759,10.1985389,9.458362386,9.481696724,9.320238752,9.24163162,9.380030345,9.392872216,9.417009486,10.00046951,8.639769723,8.581918258,8.732421127,9.20680394,8.787101285,9.0490130685,8.851483358,8.178533693,9.812795466
D5Ertd110e,9.0035438845,8.6965921655,8.766192982,8.916599977,8.922554399500001,8.775318121,8.9503781285,8.912095610000001,8.5119105295,8.8436051845,8.7833500655,9.258837595500001,8.8717968625,8.9320229655,8.7802642105,8.7442713195,8.570820996,9.126783453,8.788031995,8.679627610999999,9.695521936
D5Ertd33e,8.410211216,8.2045865315,8.026578257999999,8.5442554165,7.99128399,8.183299825,8.505504311,8.259217316,8.324536918,8.238594941999999,8.378297227000001,7.8195462235,8.3089065985,8.1293112,8.4057821895,8.4611663555,8.6619060805,8.275442137999999,8.21845813,8.3022286785,7.6880750405
D5Ertd579e,8.151638365,8.400298678,8.42423899,8.055366421,8.620371262,8.006658846,8.444851909,8.314645138,7.982770808,8.299382114,8.459955561,8.488427268,8.407019455,8.459278058,8.193483376,8.332503617,7.969924491,8.589988368,8.321654287,8.494182234,8.314347533
D5Ertd585e,8.027122752999999,8.200712768,7.833579386666667,7.922448684666667,7.879098453,8.266823337666667,8.062076348333333,7.93911472,7.886706781666667,8.007707228,7.857105677333333,7.958592502666666,8.046192410333333,8.037163259666666,7.955918867333334,7.957780096333334,8.077759417000001,8.076881635833333,7.846223284,8.157603036333333,7.794860994333334
D5Ertd591e,9.014266859,9.117546528,9.041537165,9.297725016,8.916299285,9.142392631,8.771702651,8.720979194,9.20680394,8.815467273,9.059680316,8.828304109,9.066140973,8.994156451,9.037830757,9.270999019,9.103183051,8.895332965,8.759837222,8.745360072,8.74345411
D5Ertd593e,7.11159638,6.998185455,7.490398285,7.136563955,7.126689486,7.256897038,7.682397019,7.040806153,7.003435429,7.128968719,7.245491764,6.800362003,7.356943068,7.433148592,7.251588186,7.376362048,7.273575841,7.379224059,7.139327718,7.449933674,6.89027352
D5Ertd606e,10.53804349,11.07839867,10.52064696,10.64469985,10.34648078,10.40824114,10.5070106,10.18247813,10.882111,10.23606333,10.42104606,9.795985955,10.47491802,10.54777393,10.50150205,10.73925256,10.68195984,10.331088874999999,10.08251875,10.29755385,9.735367618
D5Wsu152e,6.521207687,6.669149454,6.646770623,7.246038844,6.868785678,6.995907833,6.64623897,6.615906119,7.059184395,7.036335743,6.807500639,7.787876893,6.752693871,6.635117807,7.25285829,7.307060254,7.172973026,6.955158561999999,6.719394704,7.198282919,7.606109926
D5Wsu178e,8.321316721,8.05480316,7.865264068,8.013546343,7.944015048,7.951084739,8.085058338,8.073757296,8.012982392,7.750269603,7.997861937,7.692136024,8.174306237,8.010817152,8.16696998,7.819775114,8.084453821,7.9943429155,7.946246885,7.682199762,7.530000563
D5Wsu46e,9.870885338,9.740824926,10.61027415,10.10792962,10.09867788,9.350032289,9.833373296,10.05890916,9.744297072,9.688056538,10.11696389,9.667922325,9.985626536,10.26342712,9.974148388,9.619627828,9.761635054,10.029965989,10.22568676,9.530505454,10.01802829
D630001M17Rik,6.707175054,6.704167648,6.695121828,6.742828319,6.633510057,7.047715992,6.888739151,6.604466124,6.835968728,6.900509366,6.769430089,7.175631399,6.677781845,6.816869839,6.900238472,6.756780482,6.862244057,6.7196941425,6.784209559,6.742233012,6.931795248
D630004K10Rik,8.183917082,7.309349103,7.293378399,7.951938785,7.977466155,7.127817832,8.042928454,7.93566575,7.96726451,7.007681989,7.265647836,6.832543955,7.2770246,8.018749895,7.254548547,8.371437101,7.202984319,7.047016080500001,7.628485075,7.761899346,6.929912125
D630004N19Rik,7.181098553,7.022349663,6.85765525,6.989888346,7.711458894,6.921412255,7.631826061,7.728123762,7.279971794,6.99090033,7.674187801,7.098406658,6.942057417,6.921412255,7.724005428,6.884192657,7.313905491,6.9902105355,6.830751177,6.844523742,7.425675583
D630005B22Rik,6.774495271,6.794560289,6.968640182,7.220045533,6.949923574,6.875781024,6.792316041,6.969246757,6.7525284,6.97690872,6.960673205,6.744602743,6.85903936,6.945290746,6.770507831,6.99678758,6.900716373,6.937956979,6.837668728,6.839912269,6.93307706
D630012G11Rik,6.769078716,6.877137385,7.078798163,7.178155555,6.983656363,7.0135896,7.041973998,7.04128774,7.086143084,6.876962177,6.898954962,6.840846011,6.998424457,6.958239412,6.991638431,6.986989653,7.037340229,7.018501028499999,7.092332265,7.005837571,7.11058863
D630013A16Rik,7.367965816,7.539695532,7.29985659,7.626497323,7.371240822,7.377332471,7.538577903,7.361334558,7.580640929,7.430210037,7.516276046,7.538366579,7.233239499,7.601131363,7.445303104,7.796587411,7.372551919,7.455224861,7.361931404,7.363843469,7.420834349
D630014A15Rik,8.800793074000001,8.9598644045,8.818177516999999,8.922479150000001,8.8313185795,8.893639629499999,8.906064367499999,8.8232083055,8.959588501999999,8.8942394075,8.979930227,9.209758901,8.9476564275,9.048044139,8.7700261695,9.048318696,9.0313451355,8.999535805,8.749593129,8.7268259225,9.367887556
D630014H12Rik,6.774008499,6.680273793,6.638141779,7.015242455,6.773842785,6.851275504,6.537725164,6.630447778,7.148321639,6.916500526,6.680689964,6.4984255,6.847172561,6.681811219,6.615526324,7.438154295,6.99969512,6.8282933539999995,7.000237378,6.998666526,6.686831232
D630016K15Rik,6.945052731,6.784186286,6.530448135,6.842376788,6.635524045,6.894114615,6.964710541,6.942950573,6.991696651,6.831428309,7.015927124,6.603178788,7.118404268,6.981380907,7.195835996,7.009292534,7.196666452,7.0644367425,6.808848199,7.029578114,6.665078794
D630016P04Rik,6.434947406,6.644572218,6.410613504,6.588196091,6.478603135,6.979762811,6.452409968,6.375991066,6.497845368,6.620439049,6.469503447,6.828070087,6.642397007,6.4984255,6.951714372,6.496933201,6.942865208,6.6177262845,7.793314124,7.324562675,7.413001216
D630022P03Rik,7.061702644,7.207810357,6.858689122,6.827907567,6.945622776,6.776709138,6.959443948,6.813150652,6.89027352,6.912463118,6.860635847,6.873631889,7.017777549,6.870818374,7.089386863,6.988391931,6.795577207,6.911856233,6.780982623,6.851243445,6.985682145
D630023F18Rik,7.432478893,7.16657062,6.837158007,6.626817844,7.008351654,6.98748059,6.718808755,6.996845844,6.439756486,6.567162372,6.959597587,6.899516836,7.087358719,6.956521537,6.819302483,6.540491932,6.999037944,6.549111781500001,6.834613608,7.21904458,7.175431338
D630024O03Rik,7.316892907,7.340426003,7.398760941,7.183165986,7.410463304,7.238251067,7.336840266,7.147175088,7.35597584,7.247681741,7.16116139,7.373007155,7.20114144,7.425033496,7.275500124,7.557630193,7.211313259,7.3535804725,7.335599743,7.212325617,7.375915892
D630024O11Rik,7.486093332,7.611326787,7.725121681,7.796173987,7.672478425,7.902730484,7.616197838,7.789627156,6.914063295,7.396054169,7.785291185,7.72706675,7.693499279,8.004286167,7.363401108,6.932471463,7.186419771,7.693234418,7.584120833,7.508714774,8.345345039
D630029K19Rik,6.8394706868,6.769256971999999,6.722179931400001,6.8804434466,6.8436291078,7.208466609999999,6.8811724746,6.786126165000001,6.9103500104,6.918102256999999,6.8007042561999995,6.9842835468,6.8567743428,6.8466910186,6.8191924168,6.7831578342,6.9429003736,6.9046967863,7.0185852818,6.9708997208,7.234003182
D630034O16Rik,6.911602037,7.015927124,7.202479275,7.369267262,7.117371021,7.037781634,7.082798646,7.061069954,7.153289439,7.062534809,7.127398922,7.161803799,7.078418777,7.156651448,7.05271431,7.159307382,6.938281517,7.1420439275,7.001424711,7.196435923,7.251474533
D630035D13Rik,6.495105534,6.567332633,6.534732326,7.097035639,6.491503388,6.931744378,6.473894936,6.473083781,7.14928952,6.409614888,6.557606726,6.543252891,6.611396155,6.617337629,6.425388325,7.610970202,7.294145472,6.571616773500001,7.347623059,7.029644154,7.26417737
D630035E14Rik,6.919808455,7.104836202,7.23267225,7.373149101,7.190205412,7.116176985,7.064132375,6.998821825,7.113011949,7.222110757,7.083838078,7.175923706,7.15790494,7.317900481,7.233012008,7.14438695,7.106655865,7.226680056999999,7.142503381,7.256668763,7.416332664
D630035N04Rik,9.966263645,10.60360561,10.19377313,11.2241381,10.55708361,10.57852767,11.0344019,10.62021595,11.33752055,10.89391246,10.71604986,11.10127269,10.26783593,10.79917246,10.76133985,11.30454821,10.14246723,10.326628405000001,10.46317897,10.07845479,10.36334211
D630035O19Rik,6.884541329,6.937406883,6.907121138,6.842641431,6.933682325,6.914858246,6.815523713,7.218416429,6.793506412,6.901535118,6.773295265,6.902777639,6.939975659,6.728013196,6.714093246,6.737700755,6.888232193,6.920225387,6.822340845,6.822765671,6.755672892
D630036G22Rik,6.885167636,7.035306059,7.18024198,7.35882204,7.122435581,7.021258912,7.025607825,6.891776131,7.100024906,7.071348055,7.117900514,7.103283878,6.942907396,7.1703009,6.990959538,7.151122645,6.924138542,7.032950781,7.032719773,7.091039457,7.14745084
D630036H09Rik,7.044924445,7.254402578,7.276767727,7.309204292,7.272970203,7.150450086,7.141469794,6.981962977,7.158430686,7.119484329,7.186100725,7.150450086,7.269579201,7.28009966,7.165641974,7.172281168,7.086855328,7.1527152234999996,7.058897735,7.263594173,7.41756699
D630038D15Rik,6.796844208,7.053653262,7.066590434,8.427493957,7.348434805,8.245273111,6.79651261,6.896580928,8.480985283,6.948091998,6.937167311,7.088101705,7.065224407,6.786231724,7.025607825,8.934078597,8.229592386,6.881335185499999,8.091794792,7.885390746,8.78231524
